GivenName	Surname	Gender	City	StateFull	ZipCode	TelephoneNumber	Birthday	BloodType
Tabor	Laisné	male	LOOS	Nord-Pas-de-Calais	59120	03 62 81 32 63	6/25/1975	B+
Delphine	Bourgeois	female	LAMBERSART	Nord-Pas-de-Calais	59130	03 31 50 44 93	9/12/1989	B+
Jessamine	Lauzier	female	MURET	Midi-Pyrénées	31600	05 87 90 20 53	3/26/1935	A+
Karel	Loiseau	male	RAMBOUILLET	Île-de-France	78120	01 49 59 85 25	8/13/1987	A+
Édouard	Petit	male	FONTAINE	Rhône-Alpes	38600	04 02 41 64 87	9/3/1949	B+
Sabine	Blanc	female	MARSEILLE	Provence-Alpes-Côte d'Azur	13007	04 11 36 38 62	7/22/1975	A+
Porter	Pomerleau	male	CACHAN	Île-de-France	94230	01 61 73 30 42	6/26/1973	B+
Alphonsine	Émond	female	DAMMARIE-LES-LYS	Île-de-France	77190	01 63 52 83 13	9/18/1953	A-
Bradamate	Gosselin	female	CENON	Aquitaine	33150	05 81 62 16 15	2/7/1960	B+
Antoine	Collin	male	LAMBERSART	Nord-Pas-de-Calais	59130	03 89 94 92 34	8/12/1975	B+
Evrard	Garcia	male	TORCY	Île-de-France	77200	01 71 74 39 53	7/23/1951	O+
Gabriel	Dubé	male	CONCARNEAU	Bretagne	29900	02 62 79 82 55	5/18/1981	O+
Seymour	Du Trieux	male	SAINT-POL-SUR-MER	Nord-Pas-de-Calais	59430	03 02 69 44 25	10/22/1958	A+
Victoire	Lévesque	female	LYON	Rhône-Alpes	69003	04 44 72 21 43	7/29/1939	A+
Fiacre	Verreau	male	TROYES	Champagne-Ardenne	10000	03 70 67 39 54	12/19/1936	O+
Yves	Nadeau	male	DRANCY	Île-de-France	93700	01 63 26 66 38	10/12/1953	O+
Denise	Harquin	female	COLMAR	Alsace	68000	03 69 62 56 66	10/2/1961	A+
Brier	Sansouci	female	LA VARENNE-SAINT-HILAIRE	Île-de-France	94210	01 56 25 90 49	4/11/1940	O-
Anne	Bolduc	female	LORMONT	Aquitaine	33310	05 94 26 55 77	8/23/1945	B-
Jeoffroi	Chalut	male	ANGLET	Aquitaine	64600	05 50 32 50 86	3/22/1957	A+
Solaine	D'Avis	female	MARCQ-EN-BAROEUL	Nord-Pas-de-Calais	59700	03 70 10 23 33	9/6/1982	O+
Didier	Laframboise	male	SÈVRES	Île-de-France	92310	01 30 55 92 17	11/25/1949	A+
Sibyla	Arpin	female	PIERREFITTE-SUR-SEINE	Île-de-France	93380	01 31 13 59 06	1/9/1954	B+
Michèle	Lamarre	female	SAINT-OUEN	Île-de-France	93400	01 12 12 03 68	3/20/1992	A+
Roxanne	Barteaux	female	SAINTES	Poitou-Charentes	17100	05 62 13 84 70	4/18/1995	B+
Vedette	Legault	female	COMBS-LA-VILLE	Île-de-France	77380	01 99 87 39 30	11/4/1947	O+
Mallory	Baril	male	MONT-SAINT-AIGNAN	Haute-Normandie	76130	02 96 20 96 64	12/27/1970	B+
Ormazd	Neufville	female	GRASSE	Provence-Alpes-Côte d'Azur	6130	04 87 38 38 20	6/16/1939	O+
Rosamonde	Laurent	female	NICE	Provence-Alpes-Côte d'Azur	6000	04 08 99 34 14	11/23/1958	O+
Ophelia	Ruais	female	MONTPELLIER	Languedoc-Roussillon	34090	04 56 71 31 32	12/24/1994	O+
Sidney	Marleau	male	MEUDON	Île-de-France	92190	01 94 68 03 66	3/29/1966	A+
Colette	Houle	female	RUEIL-MALMAISON	Île-de-France	92500	01 05 69 35 54	3/31/1960	O+
Clothilde	Laforest	female	ANNECY	Rhône-Alpes	74000	04 47 09 29 40	9/5/1944	A+
Fauna	Séguin	female	DÉCINES-CHARPIEU	Rhône-Alpes	69150	04 38 05 51 05	8/3/1976	A+
Théodore	Lagacé	male	MARSEILLE	Provence-Alpes-Côte d'Azur	13007	04 76 13 19 36	1/25/1994	O+
Georges	De La Ronde	male	CREIL	Picardie	60100	03 76 56 66 82	11/22/1944	B+
Henri	Bossé	male	OYONNAX	Rhône-Alpes	1100	04 00 45 10 90	10/2/1981	O+
Chapin	Ruais	male	LOOS	Nord-Pas-de-Calais	59120	03 47 66 42 25	12/19/1967	O+
Curtis	Duffet	male	BOURG-EN-BRESSE	Rhône-Alpes	1000	04 56 14 64 57	10/14/1979	AB+
Faustin	Authier	male	AUBERVILLIERS	Île-de-France	93300	01 71 97 12 78	11/18/1954	A+
Vick	Paquette	male	MARSEILLE	Provence-Alpes-Côte d'Azur	13012	04 35 66 69 60	5/3/1998	B-
Eleanor	Houle	female	BOURGOIN-JALLIEU	Rhône-Alpes	38300	04 07 88 94 08	8/1/1983	A+
Blanchefle	Dodier	female	SAINTE-MARIE	Guyane	97438	05 64 86 50 79	7/22/1961	B+
Lucas	Laforge	male	THIONVILLE	Lorraine	57100	03 45 81 18 89	11/21/1958	B+
Charlotte	Lussier	female	CONFLANS-SAINTE-HONORINE	Île-de-France	78700	01 70 87 67 23	5/23/1981	A+
Gauthier	Dennis	male	MAISONS-ALFORT	Île-de-France	64700	05 16 37 56 52	3/29/1977	A-
Léon	Parenteau	male	LA CELLE-SAINT-CLOUD	Île-de-France	78170	01 47 69 49 33	3/18/1971	B+
Blanchefle	Gendron	female	LYON	Rhône-Alpes	69003	04 60 32 88 76	9/13/1995	O+
Frédérique	Viens	female	DENAIN	Nord-Pas-de-Calais	59220	03 05 28 55 00	7/17/1961	A+
Patricia	Pinneau	female	VOIRON	Rhône-Alpes	38500	04 93 66 76 09	10/19/1939	O+
René	Guérette	male	ÉPINAY-SUR-SEINE	Île-de-France	93800	01 47 75 18 17	9/19/1990	A+
Aiglentina	Avare	female	POINTE-À-PITRE	Guadeloupe	97110	05 66 16 28 99	5/15/1936	B+
Karel	Lafrenière	male	LES MUREAUX	Île-de-France	78130	01 00 15 99 26	7/6/1936	O-
Avril	de Brisay	female	SAINT-ÉTIENNE-DU-ROUVRAY	Haute-Normandie	76800	02 45 90 09 06	8/9/1977	B+
Hélène	Ruel	female	LILLE	Nord-Pas-de-Calais	59000	03 51 64 70 10	7/23/1990	A+
Dreux	Perillard	male	CLAMART	Île-de-France	92140	01 62 54 00 28	2/11/1959	O+
Ranger	Duhamel	male	CLICHY-SOUS-BOIS	Île-de-France	93390	01 94 17 98 64	11/29/1945	B+
Cloridan	Beaupré	male	SAINT-SÉBASTIEN-SUR-LOIRE	Pays de la Loire	44230	02 45 46 31 59	5/25/1964	A+
Arnou	Lacombe	male	ROUBAIX	Nord-Pas-de-Calais	59100	03 33 85 67 07	5/13/1968	B+
Marmion	Therriault	male	HAZEBROUCK	Nord-Pas-de-Calais	59190	03 59 93 45 82	5/8/1961	B+
Daisi	Faucher	female	DRAVEIL	Île-de-France	91210	01 28 04 99 97	1/26/1967	A+
Varden	Brunelle	male	LYON	Rhône-Alpes	69001	04 71 91 08 53	4/7/1990	O+
Patrick	Côté	male	BRIVE-LA-GAILLARDE	Limousin	19100	05 99 95 13 10	10/10/1989	A+
Christien	Lambert	male	BASTIA	Corse	20600	04 74 59 92 54	4/22/2000	O-
Gay	Laderoute	female	SAINT-MARTIN	Guadeloupe	97150	05 02 56 32 18	1/19/1936	A+
Daniel	Croquetaigne	male	RENNES	Bretagne	35000	02 43 21 40 95	11/11/1935	O+
Mignonette	Louis	female	TAVERNY	Île-de-France	95150	01 11 96 18 24	9/23/1997	O+
Burkett	Barjavel	male	PARIS	Île-de-France	75004	01 59 41 46 42	6/13/1940	A+
Kari	Briard	female	FORT-DE-FRANCE	Martinique	97200	05 65 39 44 68	11/21/1995	O+
Laetitia	Pariseau	female	MASSY	Île-de-France	91300	01 86 49 52 81	11/26/1987	A+
Christine	Lefèbvre	female	ALFORTVILLE	Île-de-France	94140	01 93 10 03 14	6/3/1935	B+
Gaston	Drouin	male	MAISONS-ALFORT	Île-de-France	64700	05 14 21 05 05	6/29/1975	O+
Falerina	David	female	PONTOISE	Île-de-France	95300	03 54 58 03 42	6/14/1970	O+
Germaine	Giguère	female	LE PETIT-QUEVILLY	Haute-Normandie	76140	02 70 36 78 59	12/7/1946	A+
Leverett	Guérette	male	PARIS	Île-de-France	75003	01 18 65 20 63	9/24/1936	A+
Guerin	Cressac	male	CHATOU	Île-de-France	78400	01 76 12 54 52	2/4/1943	A-
Harbin	Lavallée	male	NANTES	Pays de la Loire	44200	02 51 09 98 44	12/7/1983	A+
Thierry	Dandonneau	male	SAINT-MARTIN	Guadeloupe	97150	05 52 86 75 15	5/11/1991	AB+
Marlon	Davignon	male	FRESNES	Île-de-France	94260	01 69 60 65 27	10/17/1981	A+
Dominique	Denis	female	COUDEKERQUE-BRANCHE	Nord-Pas-de-Calais	59210	03 82 11 55 87	7/9/1984	A+
Jacquenett	Bonenfant	female	ORVAULT	Pays de la Loire	44700	02 32 15 31 48	9/29/1964	O+
Philippine	Bordeleau	female	ORANGE	Provence-Alpes-Côte d'Azur	84100	04 27 87 84 40	5/27/1979	O-
Bellamy	DeGrasse	male	BORDEAUX	Aquitaine	33000	05 95 77 14 86	3/28/1958	O+
Ophelia	Alexandre	female	MONTLUÇON	Auvergne	3100	04 43 48 87 88	11/14/1958	A-
Jean	Lazure	male	PARIS	Île-de-France	75009	01 86 07 95 39	6/10/1996	O+
Vick	Bureau	male	RAMBOUILLET	Île-de-France	78120	01 81 26 28 49	4/8/1969	B+
Henri	Talon	male	MARTIGUES	Provence-Alpes-Côte d'Azur	13500	04 55 28 01 10	9/10/1962	A+
Romain	Perillard	male	CHÂLONS-EN-CHAMPAGNE	Champagne-Ardenne	51000	03 66 64 66 20	8/15/1969	A+
Patrice	Grandbois	female	LYON	Rhône-Alpes	69008	04 34 50 72 56	9/5/1947	A+
Gabriel	Bonnet	male	NANCY	Lorraine	54000	03 46 84 00 76	11/22/1990	A+
Anastasie	Frappier	female	CHATOU	Île-de-France	78400	01 12 24 97 66	10/13/1992	O+
Turner	Breton	male	LILLE	Nord-Pas-de-Calais	59800	03 87 65 29 43	12/16/1970	B+
Olivie	Austin	female	VILLEURBANNE	Rhône-Alpes	69100	04 86 61 81 03	3/3/1948	A+
Rosamonde	Hébert	female	LYON	Rhône-Alpes	69008	04 28 56 08 56	2/18/1963	B-
Bruno	Garreau	male	ORLÉANS	Centre	45100	02 50 43 94 42	6/9/1982	B+
Cloridan	Édouard	male	CHOISY-LE-ROI	Île-de-France	94600	01 04 83 84 79	3/10/1949	B+
Bradamate	Grenier	female	CAYENNE	Guyane	97300	05 72 80 04 15	5/13/1957	AB+
Somerville	Loiselle	male	CAEN	Basse-Normandie	14000	02 94 38 36 95	12/13/1986	B+
Gradasso	Chandonnet	male	SAUMUR	Pays de la Loire	49400	02 38 93 35 59	3/17/1972	B+
Théophile	Bonenfant	male	SAINTE-MARIE	Guyane	97438	05 66 31 89 24	9/19/1962	O+
Alexis	Fortin	male	BOURGES	Centre	18000	02 74 45 75 78	11/13/1936	O+
Langley	Renaud	male	LIMOGES	Limousin	87000	05 46 75 93 60	4/25/1999	A+
Saber	Chauvet	male	CALAIS	Nord-Pas-de-Calais	62100	03 34 02 28 15	10/3/1999	A+
Hugues	Béland	male	BAIE-MAHAULT	Guadeloupe	97122	05 35 19 24 27	6/23/1960	A+
Louise	Lepage	female	LORMONT	Aquitaine	33310	05 13 45 71 77	9/28/1946	O-
Julien	Devost	male	POITIERS	Poitou-Charentes	86000	05 15 92 93 70	1/12/1963	O+
Langley	Desjardins	male	LE PUY-EN-VELAY	Auvergne	43000	04 56 47 12 37	11/23/1945	B+
Daisi	LeBatelier	female	PLAISIR	Île-de-France	78370	01 61 79 51 38	3/8/1969	A-
Peppin	LaCaille	male	LYON	Rhône-Alpes	69002	04 95 38 02 13	11/15/1981	B+
Melville	Lamothe	male	CHELLES	Île-de-France	77500	01 26 76 12 23	7/9/1996	O-
Bruno	Mercier	male	LA VALETTE-DU-VAR	Provence-Alpes-Côte d'Azur	83160	04 00 21 86 38	12/5/1976	O-
Ernest	Noël	male	MALAKOFF	Île-de-France	92240	01 76 56 89 05	2/13/1970	B+
Comforte	Lessard	female	MAISONS-LAFFITTE	Île-de-France	78600	01 82 63 79 10	11/13/1951	A+
Laurene	Fresne	female	MEUDON	Île-de-France	92190	01 41 63 67 33	3/24/1966	B-
Merle	Baron	male	PARIS	Île-de-France	75018	01 38 26 89 59	2/5/1962	B-
Arber	Course	male	LE CHESNAY	Île-de-France	78150	01 55 64 11 13	8/11/1958	B+
Martin	Paradis	male	CONFLANS-SAINTE-HONORINE	Île-de-France	78700	01 85 10 85 33	11/21/1934	A-
Germain	Desrosiers	male	ÉPINAL	Lorraine	88000	03 79 99 63 56	8/14/1968	B+
Mirabelle	Lejeune	female	CHARENTON-LE-PONT	Île-de-France	94220	01 75 37 72 40	5/17/1968	B+
Pansy	Routhier	female	POITIERS	Poitou-Charentes	86000	05 81 22 50 47	2/1/1998	B+
Apolline	Parmentier	female	TARBES	Midi-Pyrénées	65000	05 49 46 99 07	10/5/1937	O+
Bertrand	Larivière	male	VERDUN	Lorraine	55100	03 61 28 07 91	6/7/1948	A+
Amitee	Morin	female	FRANCONVILLE-LA-GARENNE	Île-de-France	95130	01 34 08 13 00	2/9/1968	A+
Burnell	Chaloux	male	LYON	Rhône-Alpes	69009	04 07 18 72 06	6/17/1960	A+
Thiery	Brisebois	male	NICE	Provence-Alpes-Côte d'Azur	6000	04 32 87 58 34	10/14/1940	B+
Orane	Charest	female	MONTBÉLIARD	Franche-Comté	25200	03 93 57 98 70	12/8/1964	A+
Kari	LaGarde	female	ROSNY-SOUS-BOIS	Île-de-France	93110	01 07 69 78 95	4/11/1995	A+
Corette	Bonami	female	EAUBONNE	Île-de-France	95600	01 75 97 82 14	11/8/1984	A+
Tempeste	Narcisse	female	BRUAY-LA-BUISSIÈRE	Nord-Pas-de-Calais	62700	02 39 86 63 61	7/2/1958	O-
Océane	Begin	female	SAINT-PIERRE-ET-MIQUELON	Île-de-France	97500	05 52 00 58 13	5/5/1980	O+
Pascal	Dumoulin	male	SAINT-RAPHAËL	Provence-Alpes-Côte d'Azur	83700	04 81 98 77 00	9/29/1980	O+
Roch	Proulx	male	CASTRES	Midi-Pyrénées	81100	05 87 34 06 78	12/9/1982	B+
Fanchon	Parmentier	female	MONT-SAINT-AIGNAN	Haute-Normandie	76130	02 71 79 13 89	10/15/1938	A-
Victoire	Beaupré	female	AULNAY-SOUS-BOIS	Île-de-France	93600	01 22 50 88 81	7/11/1944	B+
Verney	Babin	male	MURET	Midi-Pyrénées	31600	05 71 14 35 89	6/21/1969	O+
Agate	Charbonneau	female	TOULOUSE	Midi-Pyrénées	31000	05 63 85 58 88	10/15/1977	O+
Zacharie	Royer	male	VESOUL	Franche-Comté	70000	03 17 58 26 34	8/12/1947	A+
Tearlach	Auger	male	LYON	Rhône-Alpes	69004	04 90 53 32 29	7/6/1993	B+
Liane	Tollmache	female	FONTENAY-SOUS-BOIS	Île-de-France	94120	01 04 30 33 18	7/22/1979	A+
Vaden	Laframboise	male	BORDEAUX	Aquitaine	33800	05 28 38 61 65	9/14/1998	A+
Didier	Dufour	male	LES ABYMES	Guadeloupe	97142	05 71 81 89 63	2/27/1956	O+
Thierry	Duhamel	male	LE CREUSOT	Bourgogne	71200	03 66 94 99 64	3/24/1956	B+
Odelette	Brunelle	female	DAMMARIE-LES-LYS	Île-de-France	77190	01 22 49 11 71	11/9/1963	B+
Agathe	Pépin	female	PANTIN	Île-de-France	93500	01 41 80 61 28	1/21/1953	AB+
Prewitt	Bélanger	male	NICE	Provence-Alpes-Côte d'Azur	6100	04 96 94 77 50	9/10/1966	O+
Norris	Vachon	male	ANNEMASSE	Rhône-Alpes	74100	04 49 27 02 24	4/25/1985	A+
Corinne	Leclair	female	PARIS	Île-de-France	75002	01 18 89 71 97	8/5/1948	O+
Lorraine	Beaudoin	female	CENON	Aquitaine	33150	05 16 01 24 83	3/29/1960	A+
Jeoffroi	Bourgeois	male	COURBEVOIE	Île-de-France	92400	01 50 09 46 83	9/17/1975	O+
Olympia	Descoteaux	female	BONDY	Île-de-France	93140	01 68 48 38 55	5/2/1992	O+
Amaury	Lachance	male	NOISY-LE-GRAND	Île-de-France	93160	01 91 07 11 97	6/8/2000	B+
Tearlach	Garreau	male	MONT-SAINT-AIGNAN	Haute-Normandie	76130	02 74 61 76 49	5/26/1941	A-
Crescent	Sciverit	female	CONFLANS-SAINTE-HONORINE	Île-de-France	78700	01 29 45 72 83	6/27/1976	O+
Yolette	Gingras	female	BELFORT	Franche-Comté	90000	03 19 15 74 55	8/21/1987	B-
Sibyla	Berthelette	female	MAISONS-LAFFITTE	Île-de-France	78600	01 86 01 79 72	7/16/1952	A+
Archard	Pariseau	male	MARSEILLE	Provence-Alpes-Côte d'Azur	13004	04 42 02 42 29	2/9/1990	B+
Jewel	Landry	female	VÉNISSIEUX	Rhône-Alpes	69200	04 45 57 89 31	2/19/1937	A+
Delit	Moreau	female	ORLY	Île-de-France	94310	01 18 32 71 58	3/31/1963	O+
Senior	Pelland	male	MELUN	Île-de-France	77000	01 47 38 74 62	3/13/1939	O+
Sacripant	Ayot	male	VILLENEUVE-D'ASCQ	Nord-Pas-de-Calais	59491	03 24 43 83 90	9/23/1972	O+
Agnès	Sirois	female	CLICHY-SOUS-BOIS	Île-de-France	93390	01 89 19 96 17	6/15/1991	A+
Paige	Beaudouin	female	BONDY	Île-de-France	93140	01 96 88 54 59	3/19/2001	O+
Marmion	Tremblay	male	BASTIA	Corse	20600	04 43 52 27 02	12/21/1970	B+
Ferragus	Lacroix	male	NICE	Provence-Alpes-Côte d'Azur	6300	04 27 71 54 44	3/21/1972	A+
Pauline	Covillon	female	CHERBOURG	Basse-Normandie	50100	02 35 44 07 13	2/13/1977	O+
Channing	Desruisseaux	male	SAINT-GERMAIN-EN-LAYE	Île-de-France	78100	01 06 36 13 27	9/2/1947	A+
Fletcher	Bouvier	male	SCHOELCHER	Martinique	97233	05 90 11 89 73	12/5/1965	A+
Daniel	Petit	male	CHARLEVILLE-MÉZIÈRES	Champagne-Ardenne	8000	03 68 28 80 19	3/17/1990	O-
Ambra	Lauzier	female	SAINT-SÉBASTIEN-SUR-LOIRE	Pays de la Loire	44230	02 82 57 48 70	9/7/1992	B+
Henriette	Labrecque	female	MAISONS-ALFORT	Île-de-France	64700	05 88 68 39 24	5/23/1976	AB+
Leroy	Phaneuf	male	ASNIÈRES-SUR-SEINE	Île-de-France	92600	01 97 88 20 31	7/26/1982	O+
Tilly	Renaud	female	CORBEIL-ESSONNES	Île-de-France	91100	01 70 50 80 18	11/2/1943	O+
Georges	Potvin	male	VANVES	Île-de-France	92170	01 90 87 46 46	1/31/1989	A+
Daniel	Jodion	male	NOUMÉA	Île-de-France	98800	03 08 33 20 19	7/3/1950	O+
Victoire	Lamarre	female	SANNOIS	Île-de-France	95110	01 73 52 78 16	11/6/1940	O-
Wyatt	Bazin	male	MAGAGNOSC	Provence-Alpes-Côte d'Azur	6520	04 85 08 76 05	9/12/1960	O+
Pénélope	Bernier	female	PARIS	Île-de-France	75003	01 69 31 70 23	7/16/1945	O+
Bevis	Laramée	male	LE CANNET	Provence-Alpes-Côte d'Azur	6110	04 37 20 61 03	10/12/1960	O+
Carolos	Dumoulin	male	FRESNES	Île-de-France	94260	01 32 16 84 85	9/30/1941	B+
Isabelle	Franchet	female	FÉCAMP	Haute-Normandie	76400	02 38 93 03 29	5/3/1978	O+
Yolette	Bousquet	female	NICE	Provence-Alpes-Côte d'Azur	6200	04 32 10 69 13	1/26/1935	AB+
Henry	Duclos	male	MAUBEUGE	Nord-Pas-de-Calais	59600	03 11 73 39 57	5/25/2001	O+
Arber	Boivin	male	AIX-EN-PROVENCE	Provence-Alpes-Côte d'Azur	13100	04 83 69 21 93	5/7/1992	O+
Zerbino	Aubin	male	LA GARENNE-COLOMBES	Île-de-France	92250	01 54 20 81 28	6/6/1991	O+
Heloise	Majory	female	MARSEILLE	Provence-Alpes-Côte d'Azur	13006	04 53 64 76 61	12/27/1977	A+
Oriel	Beaujolie	female	SURESNES	Île-de-France	92150	01 51 69 65 90	2/3/1937	B+
Robert	Boutot	male	PARIS	Île-de-France	75002	01 07 80 03 28	12/23/1960	O+
Maryse	Gilbert	female	DZAOUDZI	Mayotte	97610	02 77 58 85 24	3/8/1990	O+
Astrid	Duval	female	HÉROUVILLE-SAINT-CLAIR	Basse-Normandie	14200	02 64 97 71 02	9/1/1948	A+
Véronique	Leroy	female	THONON-LES-BAINS	Rhône-Alpes	74200	04 28 73 14 42	7/26/1947	O+
Danielle	Perillard	female	BRON	Rhône-Alpes	69500	04 32 15 57 86	4/22/1965	O+
Esmeraude	Querry	female	ÉCHIROLLES	Rhône-Alpes	38130	04 37 92 86 39	11/11/1978	O+
Esperanza	Vaillancourt	female	LE GRAND-QUEVILLY	Haute-Normandie	76120	02 73 65 88 41	11/27/1961	B+
Orane	Chaussée	female	VANNES	Bretagne	56000	02 45 83 31 20	8/11/1977	O+
Hugh	Cuillerier	male	SÈVRES	Île-de-France	92310	01 28 68 91 08	12/24/1960	O+
Patience	Savard	female	ROUBAIX	Nord-Pas-de-Calais	59100	03 94 57 40 03	11/29/1999	O+
Agnès	Blondlot	female	RAMBOUILLET	Île-de-France	78120	01 66 46 42 80	10/22/1941	A+
Estelle	Morneau	female	HAGUENAU	Alsace	67500	03 77 11 23 51	5/20/1994	O+
Adrienne	Boulanger	female	NICE	Provence-Alpes-Côte d'Azur	6100	04 20 72 78 37	4/28/1997	AB+
Peverell	Goddu	male	LES MUREAUX	Île-de-France	78130	01 56 62 17 19	7/2/1941	A+
Ormazd	Bourque	female	MOULINS	Auvergne	3000	04 71 43 87 45	2/4/1954	AB+
Scoville	Duplessis	male	BAGNOLET	Île-de-France	93170	01 98 19 33 48	7/12/1979	O+
Anaïs	Lepage	female	LYON	Rhône-Alpes	69005	04 55 96 62 84	4/19/1998	A+
Hugues	Bordeaux	male	SAINT-LOUIS	Alsace	68300	03 95 53 31 48	11/3/1954	A+
Fantina	Collin	female	SOISSONS	Picardie	2200	03 07 43 13 27	4/17/1947	O+
Jeannine	Berthelette	female	BORDEAUX	Aquitaine	33300	05 80 60 22 72	4/28/1985	B+
Orva	Meunier	female	ANNEMASSE	Rhône-Alpes	74100	04 52 35 66 11	7/22/1988	O+
Norris	Grimard	male	ROSNY-SOUS-BOIS	Île-de-France	93110	01 79 33 12 38	2/15/1953	A+
Dominique	Sirois	female	VALENCIENNES	Nord-Pas-de-Calais	59300	03 47 60 91 12	12/15/1940	O+
Nicolette	Sarrazin	female	PARIS	Île-de-France	75003	01 37 60 82 66	4/2/1978	B+
Guy	Bonsaint	male	CHÂTENAY-MALABRY	Île-de-France	92290	01 70 83 47 64	8/10/1941	A+
Sacripant	Chenard	male	GRENOBLE	Rhône-Alpes	38100	04 56 61 81 57	3/3/1988	A+
Monique	Michaud	female	CROIX	Nord-Pas-de-Calais	59170	03 85 28 01 35	5/3/1982	O+
Arthur	Sabourin	male	TARBES	Midi-Pyrénées	65000	05 10 17 58 27	1/11/1992	B+
Pierre	Daigle	male	TARBES	Midi-Pyrénées	65000	05 99 72 21 86	11/27/1973	O+
Roland	Dumont	male	VILLENEUVE-D'ASCQ	Nord-Pas-de-Calais	59491	03 26 83 18 18	7/28/1991	O+
Joseph	Marcoux	male	SAINT-DIÉ	Lorraine	88100	03 77 53 13 77	5/4/1983	B+
Sargent	Mercure	male	DZAOUDZI	Mayotte	97610	02 79 40 42 00	8/31/1944	A+
Alexandre	Therriault	male	HÉNIN-BEAUMONT	Nord-Pas-de-Calais	62110	03 67 55 23 21	12/1/1990	A-
Adorlee	Joly	female	THIONVILLE	Lorraine	57100	03 86 02 35 62	4/29/1982	A+
Eustache	St-Jacques	male	AGDE	Languedoc-Roussillon	34300	04 63 45 80 47	7/4/1945	O+
Felicien	Lalonde	male	ROMANS-SUR-ISÈRE	Rhône-Alpes	26100	04 25 85 65 03	8/2/1955	O+
Ormazd	Narcisse	female	AMIENS	Picardie	80090	03 77 17 95 18	11/2/1942	B+
Senapus	Joly	male	VOIRON	Rhône-Alpes	38500	04 08 87 54 51	10/27/1946	O+
Dalmace	Vertefeuille	female	BEZONS	Île-de-France	95870	01 87 22 51 82	3/4/1961	A+
Ophelia	Gauthier	female	LES ULIS	Île-de-France	91940	01 97 99 24 42	6/9/1981	O+
Ancelote	Racine	female	LILLE	Nord-Pas-de-Calais	59800	03 11 45 16 04	9/25/1951	B+
Marlon	Lussier	male	PARIS	Île-de-France	75010	01 52 87 87 82	10/19/1954	A+
Yolette	Simon	female	VILLENEUVE-D'ASCQ	Nord-Pas-de-Calais	59493	03 99 76 31 63	5/17/1990	O+
Mavise	Dupuy	female	METZ	Lorraine	57050	03 24 67 84 41	8/4/1957	B+
Madeleine	Savard	female	ORVAULT	Pays de la Loire	44700	02 66 52 64 65	12/13/1940	O-
Michel	Bellefeuille	male	SENS	Bourgogne	89100	03 70 78 00 68	3/15/1984	B+
Villette	Tessier	female	PARIS	Île-de-France	75005	01 63 52 10 95	1/27/1954	O+
Senapus	Auclair	male	LE MOULE	Guadeloupe	97160	05 24 68 53 31	6/4/1985	O+
Claire	Vertefeuille	female	PALAISEAU	Île-de-France	91120	01 77 77 59 04	6/23/1994	B+
Artus	Plourde	male	GARGES-LÈS-GONESSE	Île-de-France	95140	01 44 50 89 21	6/19/1936	A-
Granville	Achin	male	SARREGUEMINES	Lorraine	57200	03 79 23 26 63	12/25/1942	O-
Avenall	Chauvin	male	BEAUVAIS	Picardie	60000	03 82 64 80 98	7/9/1946	A+
Dielle	Déziel	female	LOOS	Nord-Pas-de-Calais	59120	03 46 92 59 33	4/23/1966	B+
Nicolas	Labrie	male	VILLIERS-SUR-MARNE	Île-de-France	94350	01 10 05 05 86	5/5/1981	O+
Arnaude	Rossignol	female	CACHAN	Île-de-France	94230	01 01 04 12 40	10/6/1953	O+
Jean	Lapierre	male	LENS	Nord-Pas-de-Calais	62300	03 04 91 70 23	12/12/1939	O+
Prewitt	Aubin	male	DIGNE-LES-BAINS	Provence-Alpes-Côte d'Azur	4000	04 94 92 45 39	8/23/1990	B+
Matthieu	Migneault	male	CHARLEVILLE-MÉZIÈRES	Champagne-Ardenne	8000	03 81 47 96 63	8/1/1959	O+
Curtis	Cousteau	male	BÉTHUNE	Nord-Pas-de-Calais	62400	03 87 56 11 90	1/21/1980	B+
Fleurette	Marchesseault	female	OZOIR-LA-FERRIÈRE	Île-de-France	77330	01 88 77 72 71	12/7/1975	B+
Damiane	Labrecque	female	CHÂTELLERAULT	Poitou-Charentes	86100	05 77 46 71 87	5/18/1960	B+
Élise	Viens	female	AJACCIO	Corse	20090	04 15 00 91 22	4/24/1954	A+
Vedette	Goddu	female	PARIS	Île-de-France	75018	01 36 97 36 52	1/5/1995	A+
Renée	Laforge	female	LA CIOTAT	Provence-Alpes-Côte d'Azur	13600	04 31 38 72 09	10/9/1984	O+
Claire	Méthot	female	CLICHY-SOUS-BOIS	Île-de-France	93390	01 76 34 30 01	5/29/1959	O+
Millicent	Fresne	female	OYONNAX	Rhône-Alpes	1100	04 70 65 38 85	11/23/1954	O-
Satordi	Desruisseaux	male	TOULOUSE	Midi-Pyrénées	31000	05 06 13 31 90	6/11/1958	A+
Holly	Petit	female	LA GARENNE-COLOMBES	Île-de-France	92250	01 79 57 69 34	7/12/1935	O+
Aubrey	Angélil	male	SAINT-BRIEUC	Bretagne	22000	02 93 28 43 96	11/30/1992	A-
Somerville	Primeau	male	MONTCEAU-LES-MINES	Bourgogne	71300	03 79 07 54 58	2/20/1980	O+
Toussaint	Sarrazin	male	BOURG-EN-BRESSE	Rhône-Alpes	1000	04 24 10 39 52	3/28/1959	B+
